"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 22 21:30:49 GMT 2025","Wed Oct 22 21:30:49 GMT 2025","58","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","getAllUsers should return all users from database","getAllUsers should return all users from database",""
"passed","Wed Oct 22 21:30:24 GMT 2025","Wed Oct 22 21:30:24 GMT 2025","101","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","getAllUsers should return an empty list when no users exist","getAllUsers should return an empty list when no users exist",""
"passed","Wed Oct 22 21:30:24 GMT 2025","Wed Oct 22 21:30:24 GMT 2025","51","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","updateUser for non-existent user should return false","updateUser for non-existent user should return false",""
"passed","Wed Oct 22 21:30:49 GMT 2025","Wed Oct 22 21:30:49 GMT 2025","47","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","updateUserRole should change role in the database","updateUserRole should change role in the database",""
"passed","Wed Oct 22 21:30:52 GMT 2025","Wed Oct 22 21:30:52 GMT 2025","20","","com.distributed_messenger.unit.services.FileServiceUnitTest","","com.distributed_messenger.unit.services.FileServiceUnitTest","deleteFile should return true on successful deletion","deleteFile should return true on successful deletion",""
"passed","Wed Oct 22 21:30:24 GMT 2025","Wed Oct 22 21:30:24 GMT 2025","71","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","deleteUser should remove the user from database","deleteUser should remove the user from database",""
"passed","Wed Oct 22 21:30:24 GMT 2025","Wed Oct 22 21:30:24 GMT 2025","138","","com.distributed_messenger.unit.repositories.MessageHistoryRepositoryUnitTest","","com.distributed_messenger.unit.repositories.MessageHistoryRepositoryUnitTest","getHistoryForMessage for a message with no history should return an empty list","getHistoryForMessage for a message with no history should return an empty list",""
"passed","Wed Oct 22 21:30:44 GMT 2025","Wed Oct 22 21:30:44 GMT 2025","63","","com.distributed_messenger.unit.services.BlockServiceUnitTest","","com.distributed_messenger.unit.services.BlockServiceUnitTest","unblockUser should return true when successful","unblockUser should return true when successful",""
"passed","Wed Oct 22 21:32:55 GMT 2025","Wed Oct 22 21:33:01 GMT 2025","5681","","com.distributed_messenger.e2e.bdd.AuthenticationBehaviorSpec","","com.distributed_messenger.e2e.bdd.AuthenticationBehaviorSpec","Then: последняя попытка должна вернуть результат блокировки","Then: последняя попытка должна вернуть результат блокировки",""
"passed","Wed Oct 22 21:30:24 GMT 2025","Wed Oct 22 21:30:24 GMT 2025","187","","com.distributed_messenger.unit.repositories.AppSettingsRepositoryUnitTest","","com.distributed_messenger.unit.repositories.AppSettingsRepositoryUnitTest","initializeDefaultSettings should populate db only if it is empty","initializeDefaultSettings should populate db only if it is empty",""
"passed","Wed Oct 22 21:30:24 GMT 2025","Wed Oct 22 21:30:24 GMT 2025","200","","com.distributed_messenger.unit.repositories.MessageRepositoryUnitTest","","com.distributed_messenger.unit.repositories.MessageRepositoryUnitTest","addMessage should save a message and allow retrieval","addMessage should save a message and allow retrieval",""
"passed","Wed Oct 22 21:30:44 GMT 2025","Wed Oct 22 21:30:45 GMT 2025","985","","com.distributed_messenger.unit.services.MessageServiceUnitTest","","com.distributed_messenger.unit.services.MessageServiceUnitTest","getMessageHistory should return empty list when no history exists","getMessageHistory should return empty list when no history exists",""
"passed","Wed Oct 22 21:32:37 GMT 2025","Wed Oct 22 21:32:41 GMT 2025","4320","","com.distributed_messenger.e2e.bdd.AuthenticationBehaviorSpec","","com.distributed_messenger.e2e.bdd.AuthenticationBehaviorSpec","Then: операция смены пароля должна быть успешной","Then: операция смены пароля должна быть успешной",""
"passed","Wed Oct 22 21:30:49 GMT 2025","Wed Oct 22 21:30:49 GMT 2025","29","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","getAllUsers should return empty list when database is empty","getAllUsers should return empty list when database is empty",""
"passed","Wed Oct 22 21:30:51 GMT 2025","Wed Oct 22 21:30:51 GMT 2025","13","","com.distributed_messenger.unit.services.UserServiceUnitTest","","com.distributed_messenger.unit.services.UserServiceUnitTest","updateUserRole should return true for existing user","updateUserRole should return true for existing user",""
"passed","Wed Oct 22 21:30:25 GMT 2025","Wed Oct 22 21:30:25 GMT 2025","63","","com.distributed_messenger.unit.repositories.FileRepositoryUnitTest","","com.distributed_messenger.unit.repositories.FileRepositoryUnitTest","getFile with a non-existent id should return null","getFile with a non-existent id should return null",""
